comp1_raw,comp2_raw,x1,T_K,surften_N_m,u_surften_N_m,ref_raw,comp1,comp2,ref_id,surften_mN_m,raw_name1,smiles1,canonical_smiles1,compound_issue1,classes1,label1,raw_name2,smiles2,canonical_smiles2,compound_issue2,classes2,label2,full_ref,pair_key,is_neutral_single_species_pair,contains_water,contains_amine,water_amine_pair,amine_smiles,amine_label,x_amine,x_water,P_bar,pair_label
trc4mit_113,trc4mit_562,0.0,308.15,0.07044,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,70.44,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.0,1.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1,308.15,0.04572,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,45.72,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1,0.9,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1998,308.15,0.04074,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,40.739999999999995,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1998,0.8002,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.2994,308.15,0.03757,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,37.57,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.2994,0.7006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4073,308.15,0.03471,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,34.71,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4073,0.5927,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4983,308.15,0.03332,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,33.32,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4983,0.5017,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.5934,308.15,0.03206,0.00015,trc4mitref_1887,113,562,trc4mitref_1887,32.059999999999995,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.5934,0.40659999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.6979,308.15,0.03125,0.00016,trc4mitref_1887,113,562,trc4mitref_1887,31.25,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.6979,0.30210000000000004,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.7994,308.15,0.0308,0.00016,trc4mitref_1887,113,562,trc4mitref_1887,30.8,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.7994,0.2006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.8978,308.15,0.0302,0.00017,trc4mitref_1887,113,562,trc4mitref_1887,30.200000000000003,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.8978,0.10219999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,1.0,308.15,0.02986,0.00018,trc4mitref_1887,113,562,trc4mitref_1887,29.86,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,1.0,0.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.0,313.15,0.06966,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,69.66,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.0,1.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1,313.15,0.0444,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,44.4,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1,0.9,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1998,313.15,0.03961,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,39.61,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1998,0.8002,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.2994,313.15,0.03637,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,36.37,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.2994,0.7006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4073,313.15,0.03403,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,34.03,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4073,0.5927,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4983,313.15,0.03266,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,32.660000000000004,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4983,0.5017,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.5934,313.15,0.03158,0.00015,trc4mitref_1887,113,562,trc4mitref_1887,31.58,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.5934,0.40659999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.6979,313.15,0.03076,0.00015,trc4mitref_1887,113,562,trc4mitref_1887,30.759999999999998,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.6979,0.30210000000000004,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.7994,313.15,0.0304,0.00016,trc4mitref_1887,113,562,trc4mitref_1887,30.4,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.7994,0.2006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.8978,313.15,0.02971,0.00017,trc4mitref_1887,113,562,trc4mitref_1887,29.71,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.8978,0.10219999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,1.0,313.15,0.02923,0.00018,trc4mitref_1887,113,562,trc4mitref_1887,29.23,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,1.0,0.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.0,318.15,0.06883,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,68.83,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.0,1.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1,318.15,0.04302,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,43.02,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1,0.9,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1998,318.15,0.03831,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,38.309999999999995,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1998,0.8002,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.2994,318.15,0.03573,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,35.73,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.2994,0.7006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4073,318.15,0.03343,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,33.43,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4073,0.5927,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4983,318.15,0.03208,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,32.08,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4983,0.5017,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.5934,318.15,0.03099,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,30.99,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.5934,0.40659999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.6979,318.15,0.03023,0.00015,trc4mitref_1887,113,562,trc4mitref_1887,30.23,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.6979,0.30210000000000004,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.7994,318.15,0.02983,0.00016,trc4mitref_1887,113,562,trc4mitref_1887,29.83,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.7994,0.2006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.8978,318.15,0.02914,0.00017,trc4mitref_1887,113,562,trc4mitref_1887,29.14,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.8978,0.10219999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,1.0,318.15,0.02878,0.00018,trc4mitref_1887,113,562,trc4mitref_1887,28.78,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,1.0,0.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.0,323.15,0.06795,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,67.95,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.0,1.0,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1,323.15,0.04172,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,41.72,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1,0.9,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.1998,323.15,0.03783,0.00012,trc4mitref_1887,113,562,trc4mitref_1887,37.830000000000005,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.1998,0.8002,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.2994,323.15,0.03487,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,34.87,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.2994,0.7006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4073,323.15,0.03292,0.00013,trc4mitref_1887,113,562,trc4mitref_1887,32.919999999999995,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4073,0.5927,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.4983,323.15,0.03167,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,31.669999999999998,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.4983,0.5017,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.5934,323.15,0.03057,0.00014,trc4mitref_1887,113,562,trc4mitref_1887,30.57,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.5934,0.40659999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.6979,323.15,0.02967,0.00015,trc4mitref_1887,113,562,trc4mitref_1887,29.669999999999998,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.6979,0.30210000000000004,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.7994,323.15,0.02924,0.00016,trc4mitref_1887,113,562,trc4mitref_1887,29.24,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.7994,0.2006,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,0.8978,323.15,0.02853,0.00016,trc4mitref_1887,113,562,trc4mitref_1887,28.53,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,0.8978,0.10219999999999996,1.01325,CN1CCNCC1 + Water
trc4mit_113,trc4mit_562,1.0,323.15,0.02811,0.00017,trc4mitref_1887,113,562,trc4mitref_1887,28.11,trc4mit_113,CN1CCNCC1,CN1CCNCC1,,['amine'],CN1CCNCC1,trc4mit_562,O,O,,['water'],Water,"Rayer, A. V.; Sumon, K. Z.; Henni, A.; Tontiwachwuthikul, P. (2011) J. Chem. Thermodyn. 43(12), 1897-1905.",CN1CCNCC1__O,True,True,True,True,CN1CCNCC1,CN1CCNCC1,1.0,0.0,1.01325,CN1CCNCC1 + Water
trc4mit_1181,trc4mit_562,0.0,298.15,0.07209,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,72.09,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.0,1.0,1.01325,CN(C)CCCO + Water
trc4mit_1181,trc4mit_562,0.0979,298.15,0.03693,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,36.93,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.0979,0.9021,1.01325,CN(C)CCCO + Water
trc4mit_1181,trc4mit_562,0.1971,298.15,0.03521,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,35.21,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.1971,0.8029,1.01325,CN(C)CCCO + Water
trc4mit_1181,trc4mit_562,0.2927,298.15,0.03339,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,33.39,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.2927,0.7073,1.01325,CN(C)CCCO + Water
trc4mit_1181,trc4mit_562,0.3979,298.15,0.03202,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,32.02,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.3979,0.6021000000000001,1.01325,CN(C)CCCO + Water
trc4mit_1181,trc4mit_562,0.4996,298.15,0.03104,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,31.040000000000003,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.4996,0.5004,1.01325,CN(C)CCCO + Water
trc4mit_1181,trc4mit_562,0.5975,298.15,0.03056,0.002,trc4mitref_1928,1181,562,trc4mitref_1928,30.56,trc4mit_1181,CN(C)CCCO,CN(C)CCCO,,"['alcohol', 'amine']",CN(C)CCCO,trc4mit_562,O,O,,['water'],Water,"Narayanaswamy, K.; Rayer, A. V.; Kadiwala, S.; Henni, A. (2012) Thermochim. Acta 543, 218-25.",CN(C)CCCO__O,True,True,True,True,CN(C)CCCO,CN(C)CCCO,0.5975,0.40249999999999997,1.01325,CN(C)CCCO + Water
