trc4mitref_963	Canosa, J.; Rodriguez, A.; Tojo, J. (2000) J. Chem. Eng. Data 45(3), 471-477.
trc4mitref_964	Canosa, J.; Rodriguez, A.; Tojo, J. (2000) J. Chem. Thermodyn. 32(4), 551-565.
trc4mitref_965	Ali, A.; Tewari, K.; Nain, A. K.; Chakravortty, V. (2000) Phys. Chem. Liq. 38, 459-473.
trc4mitref_966	Martinez, S.; Garriga, R.; Perez, P.; Gracia, M. (2000) J. Chem. Eng. Data 45(6), 1182-1188.
trc4mitref_967	Kishore, N.; Marathe, R. (2000) J. Chem. Thermodyn. 32(3), 413-424.
trc4mitref_968	Mariano, A.; Camacho, A.; Postigo, M.; Valen, A.; Artigas, H.; Royo, F. M.; Urieta, J. S. (2000) Braz. J. Chem. Eng. 17, 459-469.
trc4mitref_969	Pal, A.; Kumar, H. (2000) J. Mol. Liq. 89(1-3), 189-206.
trc4mitref_970	Weng, W. L. (2000) J. Chem. Eng. Data 45(4), 606-609.
trc4mitref_971	Sastry, N. V.; Patel, S. R. (2000) Int. J. Thermophys. 21(5), 1153-1174.
trc4mitref_972	Visak, Z. P.; Ferreira, A. G. M.; Fonseca, I. M. A. (2000) J. Chem. Eng. Data 45(2), 296-931.
trc4mitref_973	Gascon, I.; Mainar, A. M.; Royo, F. M.; Urieta, J. S.; Alvarez-Cerdeirina, L. (2000) J. Chem. Eng. Data 45(5), 751-755.
trc4mitref_974	Pal, A.; Dass, G. (2000) Can. J. Chem. 78, 444-448.
trc4mitref_975	Nikam, P. S.; Jagdale, B. S.; Sawant, A. B.; Hasan, M. (2000) J. Chem. Eng. Data 45(4), 559-563.
trc4mitref_976	Bouzas, A.; Burguet, M. C.; Monton, J. B.; Munoz, R. (2000) J. Chem. Eng. Data 45(2), 331-333.
trc4mitref_977	Swain, N.; Singh, S. K.; Panda, D.; Chakravortty, V. (2000) J. Mol. Liq. 85(3), 321-330.
trc4mitref_978	Tsierkezos, N. G.; Palaiologou, M. M.; Molinou, I. E. (2000) J. Chem. Eng. Data 45(2), 272-275.
trc4mitref_979	Oswal, S. L.; Patel, I. N.; Modi, P. S.; Barad, S. A. (2000) Int. J. Thermophys. 21(3), 681.
trc4mitref_980	Romero, C. M.; Rojas, J. L. (2000) Phys. Chem. Chem. Phys. 38(2), 237-243.
trc4mitref_981	Gente, G.; La Mesa, C. (2000) J. Solution Chem. 29(11), 1159-1172.
trc4mitref_982	Saha, N.; Das, B. (2000) J. Mol. Liq. 89(1), 169-174.
trc4mitref_983	Oswal, S. L.; Patel, N. B. (2000) Int. J. Thermophys. 21(5), 999-1010.
trc4mitref_984	Barthel, J.; Neueder, R.; Roch, H. (2000) J. Chem. Eng. Data 45(6), 1007-1011.
trc4mitref_985	Lu, H.; Wang, J.; Zhao, Y.; Xuan, X.; Zhuo, K. (2001) J. Chem. Eng. Data 46(3), 631-634.
trc4mitref_986	Francesconi, R.; Castellari, C.; Comelli, F. (2001) J. Chem. Eng. Data 46(6), 1520-1525.
trc4mitref_987	Pal, A.; Kumar, H. (2001) Fluid Phase Equilib. 181(1-2), 17-32.
trc4mitref_988	Oswal, S. L.; Desai, H. S. (2001) Fluid Phase Equilib. 186(1-2), 81-102.
trc4mitref_989	Zamir, T.; Quickenden, T. I. (2001) J. Solution Chem. 30(10), 937-947.
trc4mitref_990	Canet, X.; Dauge, P.; Baylaucq, A.; Boned, C.; Zeberg-Mikkelsen, C. K.; Quinones-Cisneros, S. E.; Stenby, E. H. (2001) Int. J. Thermophys. 22(6), 1669-1689.
trc4mitref_991	Postigo, M.; Mariano, A.; Mussari, L.; Canzonieri, S. (2001) J. Solution Chem. 30(12), 1081-1090.
trc4mitref_992	Baluja, S.; Oza, S. (2001) Fluid Phase Equilib. 178(1-2), 233-238.
trc4mitref_993	Comelli, F.; Francesconi, R.; Castellari, C. (2001) J. Chem. Eng. Data 46(4), 868-872.
trc4mitref_994	Kolesnitsyn, V. S.; Slobodchikova, N. V.; Karichkovskaya, N. V.; Sheina, L. V. (2001) Zh. Prikl. Khim. (Leningrad) 74(4), 560-563.
trc4mitref_995	Matos, J. S.; Trenzado, J. L.; Gonzalez, E.; Alcalde, R. (2001) Fluid Phase Equilib. 186(1-2), 207-234.
trc4mitref_996	Pal, A.; Bhardwaj, R. K.; Dass, G. (2001) Int. J. Thermophys. 22(3), 769-787.
trc4mitref_997	Saleh, M. A.; Akhtar, S.; Khan, A. R. (2001) Phys. Chem. Liq. 39, 85-97.
trc4mitref_998	Cases, A. M.; Marigliano, A. C. G.; Bonatti, C. M.; Solimo, H. N. (2001) J. Chem. Eng. Data 46(3), 712-715.
trc4mitref_999	Pal, A.; Bhardwaj, R. K. (2001) J. Chem. Eng. Data 46(4), 933-938.
trc4mitref_1000	Jimenez, E.; Cabanas, M.; Segade, Luisa; Garcia-Garabal, S.; Casas, H. (2001) Fluid Phase Equilib. 180(1-2), 151-164.
trc4mitref_1001	Chowdhury, M. A.; Majid, M. A.; Saleh, M. A. (2001) J. Chem. Thermodyn. 33(3), 347-360.
trc4mitref_1002	Calvo, E.; Penas, A.; Pintos, M.; Bravo, R.; Amigo, A. (2001) J. Chem. Eng. Data 46(3), 692-695.
trc4mitref_1003	Indraswati, N.; Mudjijati; Wicaksana, F.; Hindarso, H.; Ismadji, S. (2001) J. Chem. Eng. Data 46(1), 134-137.
trc4mitref_1004	Saleh, M. A.; Akhtar, S.; Ahmed, M. S.; Uddin, M. H. (2001) Phys. Chem. Liq. 39, 551-563.
trc4mitref_1005	Kapadi, U. R.; Hundiwale, D. G.; Patil, N. B.; Lande, M. K.; Patil, P. R. (2001) Fluid Phase Equilib. 192(1-2), 63-70.
trc4mitref_1006	Ottani, S.; Comelli, F.; Castellari, C. (2001) J. Chem. Eng. Data 46(1), 125-129.
trc4mitref_1007	Pal, A.; Kumar, H. (2001) J. Mol. Liq. 94(2), 163-177.
trc4mitref_1008	Pineiro, A.; Brocos, P.; Bravo, R.; Amigo, A. (2001) Fluid Phase Equilib. 182(1-2), 337-352.
trc4mitref_1009	Contreras-Slotosch, M. (2001) J. Chem. Eng. Data 46(5), 1149-1152.
trc4mitref_1010	Yan, Z.; Wang, J.; Lu, J. (2001) J. Chem. Eng. Data 46(2), 217-222.
trc4mitref_1011	Saleh, M. A.; Begum, S.; Uddin, M. H. (2001) Phys. Chem. Liq. 39, 465-480.
trc4mitref_1012	Gomez-Diaz, D.; Mejuto, J. C.; Navaza, J. M. (2001) J. Chem. Eng. Data 46(3), 720-724.
trc4mitref_1013	Huddleston, J. G.; Visser, A. E.; Reichert, W. M.; Willauer, H. D.; Broker, G. A.; Rogers, R. D. (2001) Green Chem. 2001(3), 156-164.
trc4mitref_1014	Froba, A. P.; Will, S.; Leipertz, A. (2001) Int. J. Thermophys. 22(5), 1349-1368.
trc4mitref_1015	Dauge, P.; Canet, X.; Baylaucq, A.; Boned, C. (2001) High Temp. - High Pressures 33, 213-230.
trc4mitref_1016	Indraswati, N.; Mudjijati; Wicaksana, F.; Hindarso, H. (2001) J. Chem. Eng. Data 46(3), 696-702.
trc4mitref_1017	Maham, Y.; Mather, A. E. (2001) Fluid Phase Equilib. 182(1-2), 325-336.
trc4mitref_1018	Tu, C. -H.; Lee, S.-L.; Peng, I.-H. (2001) J. Chem. Eng. Data 46(1), 151-155.
trc4mitref_1019	Henni, A.; Tontiwachwuthlkul, P.; Chakma, A.; Mather, A. E. (2001) J. Chem. Eng. Data 46(1), 56-62.
trc4mitref_1020	Roos, M.; Bart, H. -J. (2001) J. Chem. Eng. Data 46(5), 1198-1202.
trc4mitref_1021	Rohman, N.; Wahab, A.; Dass, N. N.; Mahiuddin, S. (2001) Fluid Phase Equilib. 178(1-2), 277-297.
trc4mitref_1022	Pandey, J. D.; Dubey, N.; Dwivedi, D. C.; Dey, R. (2001) Phys. Chem. Liq. 39, 781-790.
trc4mitref_1023	Franjo, C.; Segade, Luisa; Menaut, C. P.; Pico, J. M.; Jimenez, E. (2001) J. Solution Chem. 30(11), 995-1005.
trc4mitref_1024	Akhtar, S.; Faruk, A. N. M. O.; Saleh, M. A. (2001) Phys. Chem. Liq. 39, 383-399.
trc4mitref_1025	Aguila-Hernandez, J.; Trejo Rodriguez, A.; Gracia-Fadrique, J. (2001) Fluid Phase Equilib. 185(1-2), 165-175.
trc4mitref_1026	Nayak, J.N.; Aralaguppi, M. I.; Aminabhavi, T. M. (2001) J. Chem. Eng. Data 46(4), 891-896.
trc4mitref_1027	Ku, S.-C.; Peng, I.-H.; Tu, C. -H. (2001) J. Chem. Eng. Data 46(6), 1392-1398.
trc4mitref_1028	Infante, C.; Artigas, H.; Lafuente, C.; Mainar, A. M.; Urieta, J. S. (2001) Phys. Chem. Liq. 39, 739-752.
trc4mitref_1029	George, J.; Sastry, N. V.; Patel, S. R.; Valand, M. K. (2002) J. Chem. Eng. Data 47(2), 262-269.
trc4mitref_1030	Dakar, G. M.; Grineva, O. V. (2002) Zh. Fiz. Khim. 76(5), 862-867.
trc4mitref_1031	Pal, A.; Kumar, A.; Arbad, B. R.; Tekale, A. B. (2002) Indian J. Chem. 41A(8), 1593-1599.
trc4mitref_1032	Saleh, M. A.; Ahmed, M. S.; Islam, M. S. (2002) Phys. Chem. Liq. 40(4), 477-490.
trc4mitref_1033	Gill, D. S.; Singh, R.; Anand, H.; Puri, J. K. (2002) J. Mol. Liq. 98-99, 15-25.
trc4mitref_1034	Mialkowski, C.; Chagnes, A.; Carre, B.; Lemordant, D.; Willmann, P. (2002) J. Chem. Thermodyn. 34(11), 1847-1856.
trc4mitref_1035	Yang, C.; Ma, P.; Tang, D.; Yin, Q.-X.; Zhao, C. (2002) Chin. J. Chem. Eng. 10(5), 604.
trc4mitref_1036	Prasad, T. E. V.; Mythili, R.; Nirmala, G. S.; Prasad, D.H.L. (2002) J. Chem. Eng. Data 47(1), 68-71.
trc4mitref_1037	Heintz, A.; Klasen, D.; Lehmann, J. K. (2002) J. Solution Chem. 31(6), 467-476.
trc4mitref_1038	Pal, A.; Bhardwaj, R. K. (2002) Can. J. Chem. 80, 467-475.
trc4mitref_1039	Motin, M. A.; Biswas, T. K.; Huque, E. M. (2002) Phys. Chem. Liq. 40(5), 593-605.
trc4mitref_1040	Nayak, J.N.; Aralaguppi, M. I.; Aminabhavi, T. M. (2002) J. Chem. Eng. Data 47(4), 964-969.
trc4mitref_1041	Kozin, V. G.; Mukhamadiev, A. A. (2002) Neftekhimiya 42(4), 311-316.
trc4mitref_1042	Park, J.-Y.; Yoon, S. J.; Lee, H.; Yoon, J.-H.; Shim, J.-G.; Lee, J. K.; Min, B.-Y.; Eum, H. -M. (2002) J. Chem. Eng. Data 47(4), 970-973.
trc4mitref_1043	Kinart, C. M.; Kinart, W. J.; Cwiklinska, A. (2002) J. Chem. Eng. Data 47(1), 76-78.
trc4mitref_1044	Rolo, L. I.; Caco, A. I.; Queimada, A. J.; Marrucho, I. M.; Coutinho, J. A. P. (2002) J. Chem. Eng. Data 47(6), 1442-1445.
trc4mitref_1045	Kim, K.-S.; Lee, H. (2002) J. Chem. Eng. Data 47(2), 216-218.
trc4mitref_1046	Artigas, H.; Rodriguez, V.; Martin, S.; Cea, P.; Lopez, M. C. (2002) Int. J. Thermophys. 23(6), 1455-1468.
trc4mitref_1047	Aznarez, S.; Katz, M.; Arancibia, E. L. (2002) J. Solution Chem. 31(8), 639-651.
trc4mitref_1048	Marigliano, A. C. G.; Solime, H. N. (2002) J. Chem. Eng. Data 47(4), 796-800.
trc4mitref_1049	Kozin, V. G.; Mukhamadiev, A. A. (2002) Zh. Prikl. Khim. (Leningrad) 75(7), 1078-1080.
trc4mitref_1050	Akhtar, S.; Hossain, K. M. S.; Saleh, M. A. (2002) Phys. Chem. Liq. 40(4), 435-448.
trc4mitref_1051	Maham, Y.; Lebrette, L.; Mather, A. E. (2002) J. Chem. Eng. Data 47(3), 550-553.
trc4mitref_1052	Zeberg-Mikkelsen, C.; Barrouhou, M.; Baylaucq, A.; Boned, C. (2002) High Temp. - High Pressures 34, 591.
trc4mitref_1053	Naejus, R.; Damas, C.; Lemordant, D.; Coudert, R.; Willmann, P. (2002) J. Chem. Thermodyn. 34(6), 795-806.
trc4mitref_1054	Pal, A.; Bhardwaj, R. K. (2002) J. Chem. Eng. Data 47(5), 1128-1134.
trc4mitref_1055	Tsierkezos, N. G.; Molinou, I. E. (2002) J. Chem. Eng. Data 47(6), 1492-1495.
trc4mitref_1056	Rattan, V. K.; Kapoor, S.; Tochigi, K. (2002) J. Chem. Eng. Data 47(5), 1182-1184.
trc4mitref_1057	Kinart, C. M.; Kinart, W. J.; Checinska-Majak, D. (2002) J. Chem. Eng. Data 47(6), 1537-1539.
trc4mitref_1058	Victor, P. J.; Hazra, D. K. (2002) J. Chem. Eng. Data 47(1), 79-82.
trc4mitref_1059	Kapadi, U. R.; Hundiwale, D. G.; Patil, N. B.; Lande, M. K. (2002) Fluid Phase Equilib. 201(2), 335-341.
trc4mitref_1060	Comelli, F.; Ottani, S.; Francesconi, R.; Castellari, C. (2002) J. Chem. Eng. Data 47(1), 93-97.
trc4mitref_1061	Forst, P.; Werner, F.; Delgado, A. (2002) Rheol. Acta 41, 369-374.
trc4mitref_1062	Kinart, C. M.; Kinart, W. J.; Cwiklinska, A. (2002) J. Therm. Anal. Calorim. 68, 307-317.
trc4mitref_1063	Yoon, S. J.; Lee, H.-S.; Lee, H.; Baek, J.-I.; Yoon, J.-H.; Eum, H. -M. (2002) J. Chem. Eng. Data 47(1), 30-32.
trc4mitref_1064	Vijaya Kumar Naidu, B.; Chowdoji Rao, K.; Subha, M. C. S. (2002) J. Chem. Eng. Data 47(3), 379-382.
trc4mitref_1065	Maham, Y.; Liew, C. N.; Mather, A. E. (2002) J. Solution Chem. 31(9), 743-756.
trc4mitref_1066	Palaiologou, M. M.; Molinou, I. E.; Tsierkezos, N. G. (2002) J. Chem. Eng. Data 47(5), 1285-1289.
trc4mitref_1067	Audonnet, F.; Padua, A. A. H. (2002) Int. J. Thermophys. 23(6), 1537-1550.
trc4mitref_1068	Cruz, R. d. C.; Martins, R. J.; Cardoso, M. E.; Barcia, O. E. (2002) J. Chem. Eng. Data 47(4), 927-931.
trc4mitref_1069	Gomez-Diaz, D.; Mejuto, J. C.; Navaza, J. M.; Rodriguez-Alvarez, A. (2002) J. Chem. Eng. Data 47(4), 872-875.
trc4mitref_1070	Comesana, J. F.; Otero, J. J.; Garcia, E.; Correa, A. (2003) J. Chem. Eng. Data 48(2), 362-366.
trc4mitref_1071	Kahl, H.; Wadewitz, T.; Winkelmann, J. (2003) J. Chem. Eng. Data 48(6), 1500-1507.
trc4mitref_1072	Abdulagatov, I. M.; Azizov, N. D. (2003) J. Chem. Eng. Data 48(6), 1549-1556.
trc4mitref_1073	Lark, B. S.; Mehra, M.; Oswal, S. L.; Ghael, N. Y. (2003) Int. J. Thermophys. 24(6), 1475-1494.
trc4mitref_1074	Nikam, P. S.; Kharat, S. J. (2003) J. Chem. Eng. Data 48(5), 1202-1207.
trc4mitref_1075	Nayak, J.N.; Aralaguppi, M. I.; Aminabhavi, T. M. (2003) J. Chem. Eng. Data 48(6), 1489-1494.
trc4mitref_1076	Das, D.; Ray, S. K. K.; Hazra, D. K. (2003) J. Indian Chem. Soc. 80, 385-390.
trc4mitref_1077	Katyal, R. C.; Singh, S.; Rattan, V. K.; Kanda, P.; Acharya, S. (2003) J. Chem. Eng. Data 48(5), 1262-1265.
trc4mitref_1078	Bolotnikov, M. F.; Neruchev, Yu. A. (2003) J. Chem. Eng. Data 48(3), 739-741.
trc4mitref_1079	George, J.; Sastry, N. V. (2003) J. Chem. Thermodyn. 35(11), 1837-1853.
trc4mitref_1080	Barrouhou, M.; Zeberg-Mikkelsen, C. K.; Baylaucq, A.; Boned, C. (2003) Int. J. Thermophys. 24(4), 937-952.
trc4mitref_1081	Nayak, J.N.; Aralaguppi, M. I.; Aminabhavi, T. M. (2003) J. Chem. Eng. Data 48(3), 628-631.
trc4mitref_1082	Kapadi, U. R.; Hundiwale, D. G.; Patil, N. B.; Lande, M. K. (2003) Fluid Phase Equilib. 205(2), 267-274.
trc4mitref_1083	Perez, E.; Mainar, A. M.; Santafe, J.; Urieta, J. S. (2003) J. Chem. Eng. Data 48(3), 723-726.
trc4mitref_1084	Wang, J.; Tian, Y.; Zhao, Y.; Zhuo, K. (2003) Green Chem. 5(5), 618-622.
trc4mitref_1085	Ali, A.; Abidaud, A.; Nain, A. K.; Hyder, S. (2003) J. Solution Chem. 32(10), 865-877.
trc4mitref_1086	George, J.; Sastry, N. V. (2003) J. Chem. Eng. Data 48(6), 1529-1539.
trc4mitref_1087	Henni, A.; Hromek, J.; Tontiwachwuthlkul, P.; Chakma, A. (2003) J. Chem. Eng. Data 48(4), 1062-1067.
trc4mitref_1088	Segade, Luisa; de Llano, J. J.; Dominguez-Perez, M.; Cabeza, Oscar; Cabanas, M.; Jimenez, E. (2003) J. Chem. Eng. Data 48(5), 1251-1255.
trc4mitref_1089	Perez, E.; Cardoso, M.; Mainar, A. M.; Pardo, J. I.; Urieta, J. S. (2003) J. Chem. Eng. Data 48(5), 1306-1309.
trc4mitref_1090	Sastry, N. V.; George, J. (2003) Int. J. Thermophys. 24(4), 1089-1104.
trc4mitref_1091	Nayak, J.N.; Aralaguppi, M. I.; Aminabhavi, T. M. (2003) J. Chem. Eng. Data 48(5), 1152-1156.
trc4mitref_1092	Alvarez, E.; Cancela, A.; Maceiras, R.; Navaza, J. M.; Taboas, R. (2003) J. Chem. Eng. Data 48(1), 32-35.
trc4mitref_1093	Zhang, J.; Wu, W.; Gao, H.; Liu, Z.; Han, B. (2003) J. Chem. Eng. Data 48(5), 1315-1317.
trc4mitref_1094	Zhang, H.-L. (2003) J. Chem. Eng. Data 48(1), 52-55.
trc4mitref_1095	Naidu, B. V. K.; Rao, K. C.; Subha, M. C. S. (2003) J. Chem. Eng. Data 48(3), 625-627.
trc4mitref_1096	George, J.; Sastry V., N. (2003) J. Chem. Eng. Data 48(4), 977-989.
trc4mitref_1097	Yang, C.; Ma, P.; Jing, F.; Tang, D. (2003) J. Chem. Eng. Data 48(4), 836-840.
trc4mitref_1098	Kinart, C. M.; Kinart, W. J.; Checinska-Majak, D. (2003) J. Chem. Eng. Data 48(4), 1037-1039.
trc4mitref_1099	Sastry, N. V.; Patel, M. C. (2003) J. Chem. Eng. Data 48(4), 1019-1027.
trc4mitref_1100	Queimada, A. J.; Quinones-Cisneros, S. E.; Marrucho, I. M.; Coutinho, J. A. P.; Stendy, E. H. (2003) Int. J. Thermophys. 24(5), 1221-1239.
trc4mitref_1101	Azizian, S.; Hemmati, M. (2003) J. Chem. Eng. Data 48(3), 662-663.
trc4mitref_1102	Nikam, P. S.; Kharat, S. J. (2003) J. Chem. Eng. Data 48(4), 972-976.
trc4mitref_1103	Queimada, A. J.; Silva, F. A. E.; Caco, A. I.; Marrucho, I. M.; Coutinho, J. A. P. (2003) Fluid Phase Equilib. 214(2), 211-221.
trc4mitref_1104	Yuan-yuan, D.; Hong, L. (2003) J. Chem. Eng. Data 48(4), 1068-1072.
trc4mitref_1105	Nayak, J.N.; Aralaguppi, M. I.; Toti, U. S.; Aminabhavi, T. M. (2003) J. Chem. Eng. Data 48(6), 1483-1488.
trc4mitref_1106	Sun, T.; Teja, A. S. (2003) J. Chem. Eng. Data 48(1), 198-202.
trc4mitref_1107	Zeberg-Mikkelsen, C. K.; Barrouhou, M.; Boned, C. (2003) Int. J. Thermophys. 24(2), 361-374.
trc4mitref_1108	Yang, C.; Ma, P. S.; Tang, D.; Jin, F. (2003) Chin. J. Chem. Eng. 11(2), 6;175.
trc4mitref_1109	Nikam, P. S.; Kharat, S. J. (2003) J. Chem. Eng. Data 48(5), 1291-1295.
trc4mitref_1110	Oswal, S. L.; Desai, H. S. (2003) Fluid Phase Equilib. 204(2), 281-294.
trc4mitref_1111	Pal, A.; Kumar, A. (2003) Indian J. Chem. 42A, 2708-2716.
trc4mitref_1112	Giro, F.; Goncalves, M.; Ferreira, A. G. M.; Fonseca, I. M. A. (2003) Fluid Phase Equilib. 204(2), 217-232.
trc4mitref_1113	Duan, Y. -Y.; Lin, H. (2003) Fluid Phase Equilib. 213(1-2), 89-98.
trc4mitref_1114	Rodriguez, A.; Canosa, J.; Dominguez, A.; Tojo, J. (2003) J. Chem. Eng. Data 48(1), 146-151.
trc4mitref_1115	Moreiras, A. F.; Garcia, J.; Lugo, L.; Comunas, M. J. P.; Lopez, E. R.; Fernandez, J. (2003) Fluid Phase Equilib. 204(2), 233-243.
trc4mitref_1116	Rosal, R.; Medina, I.; Forster, E.; MacInnes, J. (2003) Fluid Phase Equilib. 211(2), 143-150.
trc4mitref_1117	Kijevcanin, M. L.; Ribeiro, I. S. A.; Ferreira, A. G. M.; Fonseca, I. M. A. (2003) J. Chem. Eng. Data 48(5), 1266-70.
trc4mitref_1118	Oswal, S. L.; Maisuria, M. M.; Gardas, R. L. (2003) J. Mol. Liq. 108, 199-215.
trc4mitref_1119	Kahl, H.; Wadewitz, T.; Winkelmann, J. (2003) J. Chem. Eng. Data 48(3), 580-586.
trc4mitref_1120	Singh, S. K.; Kishore, N. (2003) J. Solution Chem. 32(2), 117-135.
trc4mitref_1121	Ouyang, G.; Huang, Z.; Ou, J.; Wu, W.; Kang, B. (2003) J. Chem. Eng. Data 48(1), 195-197.
trc4mitref_1122	Gonzalez, B.; Dominguez, A.; Tojo, J. (2003) J. Chem. Thermodyn. 35(6), 939-953.
trc4mitref_1123	Lin, H.; Duan, Y. Y. (2003) Int. J. Thermophys. 24(6), 1495-1508.
trc4mitref_1124	George, J.; Sastry, N. V. (2003) Int. J. Thermophys. 24(6), 1697-1719.
trc4mitref_1125	Kapadi, U. R.; Hundiwale, D. G.; Patil, N. B. (2003) Fluid Phase Equilib. 208(1-2), 91-98.
trc4mitref_1126	Govindarajan, S.; Kannappan, V.; Naresh, M. D.; Venkataboopathy, K.; Lokanadam, B. (2003) J. Mol. Liq. 107, 289-316.
trc4mitref_1127	Islam, M. M.; Islam, M. N. (2003) Phys. Chem. Liq. 41(6), 639-648.
trc4mitref_1128	Kumar, A.; Mohandas, V. P.; Ghosh, P. K. (2003) J. Chem. Eng. Data 48(5), 1318-1322.
trc4mitref_1129	Afroz, S.; Motin, M. A.; Biswas, T. K.; Huque, E. M. (2003) Phys. Chem. Liq. 41(3), 249-262.
trc4mitref_1130	Zamir, T.; Quickenden, T. I. (2003) J. Solution Chem. 32(5), 463-472.
trc4mitref_1131	Mandal, B. P.; Kundu, M.; Bandyopadhyay, S. S. (2003) J. Chem. Eng. Data 48(3), 703-707.
trc4mitref_1132	Pal, A.; Bhardwaj, R. K. (2003) J. Mol. Liq. 102, 197-211.
trc4mitref_1133	Islam, M. N.; Ali, M. A.; Islam, M.; Nahar, M. K. (2003) Phys. Chem. Liq. 41(3), 271-282.
trc4mitref_1134	Rilo, E.; Freire, S.; Segade, Luisa; Cabeza, Oscar; Franjo, C.; Jimenez, E. (2003) J. Chem. Thermodyn. 35(5), 839-850.
trc4mitref_1135	Saleh, M. A.; Ahmed, O.; Ahmed, M. S. (2004) J. Mol. Liq. 115, 41-47.
trc4mitref_1136	Chen, H.-W.; Wen, C.-C.; Tu, C. -H. (2004) J. Chem. Eng. Data 49(2), 347-351.
trc4mitref_1137	Ali, A.; Nain, A. K.; Lal, B.; Chand, D. (2004) Int. J. Thermophys. 25(6), 1835-1847.
trc4mitref_1138	Rodriguez, A.; Canosa, J.; Dominguez, A.; Tojo, J. (2004) J. Chem. Eng. Data 49(1), 157-162.
trc4mitref_1139	Reddy, K. V. N. S.; Rao, P. S.; Krishnaiah, A. (2004) Phys. Chem. Liq. 42(6 ), 561-568.
trc4mitref_1140	Victor, P. J.; Das, D.; Hazra, D. K. (2004) J. Indian Chem. Soc. 81, 1045-1050.
trc4mitref_1141	Li, X.-X.; Liu, Y.-X.; Wei, X.-H. (2004) J. Chem. Eng. Data 49(4), 1043-1045.
trc4mitref_1142	Henni, A.; Tontiwachwuthikul, P.; Chakma, A. (2004) J. Chem. Eng. Data 49(6), 1778-1781.
trc4mitref_1143	Yang, C.; Ma, P.; Zhou, Q. (2004) J. Chem. Eng. Data 49(3), 582-587.
trc4mitref_1144	George, J.; Sastry, N. V. (2004) J. Chem. Eng. Data 49(2), 235-242.
trc4mitref_1145	Saleh, M. A.; Akhtar, S.; Ahmed, M. S. (2004) Phys. Chem. Liq. 42(2), 103-115.
trc4mitref_1146	Henni, A.; Tontiwachwuthikul, P.; Chakma, A. (2004) J. Chem. Eng. Data 49(6), 1724-1726.
trc4mitref_1147	Lin, H.; Duan, Y. -Y. (2004) J. Chem. Eng. Data 49(2), 372-375.
trc4mitref_1148	Caudwell, D. R. (2004) Ph.D. Thesis, Imperial College, London, UK.
trc4mitref_1149	Gomez-Diaz, D.; Navaza, J. M. (2004) J. Chem. Eng. Data 49(5), 1406-1409.
trc4mitref_1150	Oswal, S. L.; Desai, J. S.; Ijardar, S. P. (2004) Thermochim. Acta 423(1-2), 29-41.
trc4mitref_1151	Yang, C.; Ma, P.; Zhou, Q. (2004) Chin. J. Chem. Eng. 12(4), 6;537.
trc4mitref_1152	Rattan, V. K.; Singh, S.; Sethi, B. P. S. (2004) J. Chem. Eng. Data 49(4), 1074-1077.
trc4mitref_1153	Agarwal, D.; Singh, M. (2004) J. Indian Chem. Soc. 81, 850-859.
trc4mitref_1154	Ouyang, G.; lu, G.; Pan, C.; Yang, Y.; Huang, Z.-Q.; Kang, B. (2004) J. Chem. Eng. Data 49(3), 732-734.
trc4mitref_1155	Yang, C.; Xu, W.; Ma, P. (2004) J. Chem. Eng. Data 49(6), 1802-1808.
trc4mitref_1156	Zhang, S.; Li, X.; Chen, H.; Wang, J.; Zhang, J.; Zhang, M. (2004) J. Chem. Eng. Data 49(4), 760-764.
trc4mitref_1157	Ouyang, G.; Yang, Y.; Lu, S. S.; Huang, Z.-Q.; Kang, B. (2004) J. Chem. Eng. Data 49(2), 330-332.
trc4mitref_1158	Wang, J.; Yan, Z.; Lu, J. (2004) J. Chem. Thermodyn. 36(4), 281-288.
trc4mitref_1159	Raja, S. S.; Kubendran, T. R. (2004) J. Chem. Eng. Data 49(3), 421-425.
trc4mitref_1160	Weng, W. L.; Chen, J. -T. (2004) J. Chem. Eng. Data 49(6), 1748-1751.
trc4mitref_1161	Ali, A.; Abida; Hyder, S. (2004) Phys. Chem. Liq. 42(4), 411-422.
trc4mitref_1162	Li, N.; Ma, P.; Jin, H.; Yang, C. (2004) Gaoxiao Huaxue Gongcheng Xuebao 18(6), 7;766.
trc4mitref_1163	Aznarez, S.; Amid, A. (2004) J. Mol. Liq. 115(2), 69-74.
trc4mitref_1164	Yang, C.; Ma, P.; Xia, S. (2004) Chem. Eng. (China) 32(1), 69.
trc4mitref_1165	Wagner, M.; Stanga, O.; Schroer, W. (2004) Phys. Chem. Chem. Phys. 6(8), 1750-1757.
trc4mitref_1166	Yang, C.; Xu, W.; Ma, P. (2004) J. Chem. Eng. Data 49(6), 1794-1801.
trc4mitref_1167	Belda, R.; Herraez, J. V.; Diez, O. (2004) Phys. Chem. Liq. 42(5), 467-479.
trc4mitref_1168	Maham, Y.; Chevillard, A.; Mather, A. E. (2004) J. Chem. Eng. Data 49(3), 411-415.
trc4mitref_1169	Jain, P.; Singh, M. (2004) J. Chem. Eng. Data 49(5), 1214-1217.
trc4mitref_1170	Yang, C.; Ma, P. S.; Zhou, Q. (2004) Chin. J. Chem. Eng. 12(5), 700-706.
trc4mitref_1171	Wahab, A.; Mahiuddin, S. (2004) J. Chem. Eng. Data 49(1), 126-132.
