##############################################################################################
#
# This is a research data set extracted from NIST Standard Reference Database 103b.
#
# The following Copyright applies:
# Copyright protection on this compilation of data has been secured by the Secretary of the 
# U.S. Department of Commerce on behalf of the United States in the United States and all 
# countries that are parties to the Universal Copyright Convention, pursuant to Section 
# 290(e) of Title 15 of the United States Code.
#
# NIST Standard Reference Data (SRD)
# ©Copyright 2022 by the U.S. Secretary of Commerce on behalf of the United States of America. 
# All rights reserved.
##############################################################################################
# The columns are TAB-DELIMITED.
# The order of columns below is as follows:
#
# ID of compound 1
# ID of compound 2
# mole fraction of compound 1
# temperature (K)
# surface tension (N/m)
# surface tension uncertainty (N/m)
# reference ID
# 
# The compound and reference IDs are defined in the accompanying files,
# compounds.sdf and refs.dat, respectively.
#
##############################################################################################
trc4mit_586	trc4mit_487	0.15	323.15	0.0265	0.0001	trc4mitref_209
trc4mit_586	trc4mit_487	0.20	313.15	0.0282	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.20	323.15	0.0273	0.0001	trc4mitref_209
trc4mit_586	trc4mit_487	0.25	313.15	0.0289	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.25	323.15	0.028	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.30	313.15	0.0297	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.30	323.15	0.0286	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.35	313.15	0.0304	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.35	323.15	0.0293	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.40	313.15	0.031	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.40	323.15	0.0301	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.45	313.15	0.0317	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.45	323.15	0.0307	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.50	313.15	0.0325	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.50	323.15	0.0314	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.55	313.15	0.0331	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.55	323.15	0.032	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.60	313.15	0.0336	0.0002	trc4mitref_209
trc4mit_586	trc4mit_487	0.60	323.15	0.0327	0.0002	trc4mitref_209
trc4mit_1810	trc4mit_487	0.15	313.15	0.0285	0.0002	trc4mitref_209
trc4mit_1810	trc4mit_487	0.15	323.15	0.0275	0.0001	trc4mitref_209
trc4mit_1810	trc4mit_487	0.20	313.15	0.0292	0.0002	trc4mitref_209
trc4mit_1810	trc4mit_487	0.20	323.15	0.0281	0.0002	trc4mitref_209
trc4mit_1810	trc4mit_487	0.25	313.15	0.0297	0.0002	trc4mitref_209
trc4mit_1810	trc4mit_487	0.25	323.15	0.0287	0.0002	trc4mitref_209
